mode,date,TZname_on,TZcode_on,TZname_off,TZcode_off,count
bus,20201117,Forestville Shopping Centre,2125,Westfield Chatswood_Anderson St,1811,48
bus,20201117,Forestville Shopping Centre,2125,Westfield Chatswood_Chatswood Station_East,1805,202
bus,20201117,Forestway Shopping Centre,2138,,,165
bus,20201117,Forestway Shopping Centre,2138,Belrose Village Shopping Centre,2131,36
bus,20201117,Forestway Shopping Centre,2138,Forestville Shopping Centre,2125,36
bus,20201117,Forestway Shopping Centre,2138,Frenchs Forest_Kens Road Reserve,2133,74
bus,20201117,Forestway Shopping Centre,2138,King St and George St,83,58
bus,20201117,Forestway Shopping Centre,2138,Sydney CBD_Wynyard Station_George St,57,112
bus,20201117,Forestway Shopping Centre,2138,Westfield Chatswood_Chatswood Station_East,1805,80
bus,20201117,Fox Valley Village,1755,Turramurra Station_East,1742,83
bus,20201117,Frenchs Forest_Kens Road Reserve,2133,,,50
bus,20201117,Frenchs Forest_Kens Road Reserve,2133,Forestway Shopping Centre,2138,42
bus,20201117,Frenchs Forest_Kens Road Reserve,2133,King St and George St,83,41
bus,20201117,Frenchs Forest_Kens Road Reserve,2133,Sydney CBD_Wynyard Station_George St,57,84
bus,20201117,Frenchs Forest_Kens Road Reserve,2133,Westfield Chatswood_Chatswood Station_East,1805,44
bus,20201117,Frenchs Forest_McCleod House,2153,Warringah Mall,2145,41
bus,20201117,Frenchs Forest_Wakehurst Parkway East,2141,Dee Why_Fisher Rd and Pittwater Rd,2115,36
bus,20201117,Frenchs Forest_Wakehurst Parkway West,2128,,,46
bus,20201117,Frenchs Forest_Wakehurst Parkway West,2128,Dee Why_Fisher Rd and Pittwater Rd,2115,45
bus,20201117,Freshwater,2149,Sydney CBD_The York Apartment Hotel,46,49
bus,20201117,Galston Village Shopping Centre,4317,,,85
bus,20201117,Garden Island,163,Kingsgate Shopping Centre,171,41
bus,20201117,Garden Island,163,Town Hall Station,104,115
bus,20201117,Georges Hall,2325,Bankstown RSL Club,2298,50
bus,20201117,Gladesville,1519,Drummoyne Wharf,723,42
bus,20201117,Gladesville,1519,Gladesville,1519,42
bus,20201117,Gladesville,1519,Market St and Kent St,92,95
bus,20201117,Gladesville,1519,Rozelle Public School,826,40
bus,20201117,Gladesville,1519,Sydney CBD_Galeries Victoria,96,266
bus,20201117,Gladesville,1519,Sydney CBD_Savings Bank Building,60,49
bus,20201117,Gladesville_Morrison Rd and Ross St,1520,Parramatta Station_South,1059,37
bus,20201117,Gladesville_Morrison Rd and Ross St,1520,St Charles Primary School,1577,35
bus,20201117,Gladesville_Morrison Rd and Ross St,1520,Top Ryde Shopping Centre,1571,110
bus,20201117,Gladesville_Morrison Rd and Ross St,1520,West Ryde Station_West,1583,41
bus,20201117,Gladstone Park,806,Queen Victoria Building,95,92
bus,20201117,Gladstone Park,806,Rozelle Public School,826,44
bus,20201117,Gladstone Park,806,Westpac Building,82,173
bus,20201117,Glebe_Mitchell St and Westmoreland St,232,,,59
bus,20201117,Glebe_Mitchell St and Westmoreland St,232,Broadway Shopping Centre_Glebe_Mountain St and Small St,158,75
bus,20201117,Glebe_Mitchell St and Westmoreland St,232,Forest Lodge Public School,230,74
bus,20201117,Glebe_Mitchell St and Westmoreland St,232,Glebe_Mitchell St and Westmoreland St,232,72
bus,20201117,Glebe_Mitchell St and Westmoreland St,232,Glebe_Wigram Rd and Glebe Point Rd,229,176
bus,20201117,Glebe_Mitchell St and Westmoreland St,232,Harold Park_Jubilee Park_Glebe,227,66
bus,20201117,Glebe_Mitchell St and Westmoreland St,232,Sydney CBD_Belmore Park,134,40
bus,20201117,Glebe_Mitchell St and Westmoreland St,232,Sydney CBD_Downing Centre,121,35
bus,20201117,Glebe_Mitchell St and Westmoreland St,232,Sydney CBD_Savings Bank Building,60,46
bus,20201117,Glebe_Mitchell St and Westmoreland St,232,Sydney TAFE,144,517
bus,20201117,Glebe_Mitchell St and Westmoreland St,232,UTS_Ultimo_West,159,47
bus,20201117,Glebe_Wigram Rd and Glebe Point Rd,229,Sydney TAFE,144,74
bus,20201117,Glendenning Public School,4009,Blacktown Station_North,4105,63
bus,20201117,Glenfield Station_North,3277,Casula,3803,41
bus,20201117,Glenfield Station_North,3277,Glenfield Station_North,3277,127
bus,20201117,Glenfield Station_South,3279,Macquarie Fields Station_East,3281,100
bus,20201117,Glenmore Park_Lady Jamison Dr and Stein Pl,4933,Penrith CBD_Penrith Station_South,4979,61
bus,20201117,Glenwood,3902,,,42
bus,20201117,Glenwood,3902,King St and George St,83,71
bus,20201117,Glenwood,3902,Parramatta Station_South,1059,94
bus,20201117,Glenwood,3902,Sydney CBD_Wynyard Station_George St,57,106
bus,20201117,Glenwood_Glenwood Park Dr and Malvern Rd,3901,Blacktown Station_North,4105,118
bus,20201117,Glenwood_Northwest Bvd and Greenhill Dr,3903,King St and George St,83,36
bus,20201117,Glenwood_Northwest Bvd and Greenhill Dr,3903,Sydney CBD_Wynyard Station_George St,57,50
bus,20201117,Gordon Station_East,1703,,,65
bus,20201117,Gordon Station_East,1703,St Ives,1734,58
bus,20201117,Gordon Station_East,1703,St Ives High School,1735,150
bus,20201117,Gordon Station_West,1704,,,96
bus,20201117,Gordon Station_West,1704,Austlink Corporate Park_Belrose,2129,57
bus,20201117,Gordon Station_West,1704,De Burghs Bridge Macquarie Park,1726,73
bus,20201117,Gordon Station_West,1704,Pymble Golf Clubhouse,1731,46
bus,20201117,Gordon Station_West,1704,Pymble Station_West,1724,36
bus,20201117,Gordon Station_West,1704,St Ives Chase Colonial,1729,41
bus,20201117,Gordon Station_West,1704,St. Ives Shopping Plaza,1730,63
bus,20201117,Gordon Station_West,1704,St Ives Village,1732,269
bus,20201117,Gordon Station_West,1704,West Pymble Shopping Centre,1725,72
bus,20201117,Gosford Golf Course,5331,,,56
bus,20201117,Gosford Industrial Area,5336,Gosford Station_East,5334,40
bus,20201117,Gosford Station_East,5334,,,128
bus,20201117,Gosford Station_East,5334,East Gosford,5338,67
bus,20201117,Gosford Station_East,5334,Erina Fair,5323,349
bus,20201117,Gosford Station_East,5334,Gosford Golf Course,5331,69
bus,20201117,Gosford Station_East,5334,Gosford Industrial Area,5336,64
bus,20201117,Gosford Station_East,5334,Kariong Recreation Area,5343,63
bus,20201117,Gosford Station_East,5334,Killarney Vale_Bay Village,5103,42
bus,20201117,Gosford Station_East,5334,North Gosford Industrial Area,5406,49
bus,20201117,Gosford Station_East,5334,North Gosford Private Hospital,5332,67
bus,20201117,Gosford Station_East,5334,St Josephs Girls School,5339,175
bus,20201117,Gosford Station_East,5334,Terrigal Beach,5377,40
bus,20201117,Gosford Station_East,5334,Wyoming,5404,37
bus,20201117,Gosford Station_East,5334,Wyoming Shopping Village,5405,126
bus,20201117,Governor Phillip Special Hospital,4978,Penrith_TAFE NSW,4988,41
bus,20201117,Grandstand Pl,278,Albion St and Flinders St,196,57
bus,20201117,Grandstand Pl,278,Bathurst St and Elizabeth St,116,58
bus,20201117,Grandstand Pl,278,Campbell St and Mary St,192,36
bus,20201117,Grandstand Pl,278,Redfern Station,215,44
bus,20201117,Grandstand Pl,278,Sheraton On The Park,98,73
bus,20201117,Grandstand Pl,278,Sydney CBD_Downing Centre,121,64
bus,20201117,Grandstand Pl,278,Sydney CBD_Savings Bank Building,60,88
bus,20201117,Granville,1226,Granville Station_South,1224,43
bus,20201117,Granville,1226,Parramatta Station_South,1059,43
bus,20201117,Granville_Clyde St and Mona St,1249,Granville Station_South,1224,43
bus,20201117,Granville Station_South,1224,,,40
bus,20201117,Granville Station_South,1224,Blaxcell St Public School,1255,46
bus,20201117,Granville Station_South,1224,Dellwood Shopping Centre,1252,76
bus,20201117,Granville Station_South,1224,Granville,1226,41
bus,20201117,Granville Station_South,1224,Granville_Clyde St and Mona St,1249,55
bus,20201117,Granville Station_South,1224,Granville_The Trongate and Membrey St,1230,93
bus,20201117,Granville Station_South,1224,Parramatta Station_South,1059,70
bus,20201117,Granville_The Trongate and Membrey St,1230,Granville Station_South,1224,97
bus,20201117,Granville_The Trongate and Membrey St,1230,Parramatta Station_South,1059,42
bus,20201117,Granville_William St and Carhullen St,1223,Parramatta Station_South,1059,93
bus,20201117,Greenacre Civic Centre,2350,Bankstown Square,2305,69
bus,20201117,Greenacre_Waterloo Rd and Rawson Rd,2348,Bankstown Square,2305,76
bus,20201117,Greenacre_Waterloo Rd and Rawson Rd,2348,Strathfield Station_South,971,77
bus,20201117,Greenfield Shopping Centre,3473,Parramatta Station_South,1059,38
bus,20201117,Greenfield Shopping Centre,3473,Prairievale Primary School,3410,53
bus,20201117,Green Point Shopping Centre,5326,Gosford Station_East,5334,38
bus,20201117,Green Square_Merton St and Tilford St,277,Prince Alfred Park,200,59
bus,20201117,Green Square_Merton St and Tilford St,277,Redfern Station,215,49
bus,20201117,Green Square_South,292,Randwick Racecourse,656,36
bus,20201117,Green Square_Town Centre,279,Botany Industrial Area,408,61
bus,20201117,Green Square_Town Centre,279,Coogee Beach,604,35
bus,20201117,Green Square_Town Centre,279,Discovery Cove Industrial Park,401,37
bus,20201117,Green Square_Town Centre,279,Link Rd,282,55
bus,20201117,Green Square_Town Centre,279,Prince Alfred Park,200,103
bus,20201117,Green Square_Town Centre,279,Randwick Racecourse,656,72
bus,20201117,Green Square_Town Centre,279,Rosebery_Hayes Rd and Dunning Ave,287,109
bus,20201117,Green Square_Town Centre,279,Sir Joseph Banks Corporate Park,405,68
bus,20201117,Green Valley Primary School,3711,Liverpool Station,3843,73
bus,20201117,Greenway Shopping Village,2381,Bankstown Square,2305,42
bus,20201117,Greenway Shopping Village,2381,Bankstown Station_South,2307,80
bus,20201117,Greenwich Hospital,1831,Chatswood Station_West,1806,84
bus,20201117,Greystanes High School,1235,,,38
bus,20201117,Greystanes Shopping Centre,1242,Parramatta Station_South,1059,36
bus,20201117,Greystanes_Wattle St and Gregory St,1237,Parramatta Station_South,1059,68
bus,20201117,Guildford_Guildford Rd and West St,1254,Parramatta Station_South,1059,67
bus,20201117,Guildford_Harold St and Oxford St,1250,Parramatta Station_South,1059,37
bus,20201117,Guildford West,1263,Fairfield Station_West,3456,40
bus,20201117,Guildford West,1263,Parramatta Station_South,1059,104
bus,20201117,Haberfield_Marion St and Ramsay Rd,951,Broadway Shopping Centre_Glebe_Mountain St and Small St,158,47
bus,20201117,Haberfield_Marion St and Ramsay Rd,951,Leichhardt_Norton Plaza_Italian Forum,819,39
bus,20201117,Haberfield_Marion St and Ramsay Rd,951,Sydney TAFE,144,61
bus,20201117,Hamilton East,6317,Waratah Station,6341,48
bus,20201117,Hamilton Station_North,6394,Waratah Station,6341,53
bus,20201117,Hamilton Station_South,6315,Newcastle Honeysuckle Drive,6357,37
bus,20201117,Hammondville,3823,Holsworthy Station,3827,41
bus,20201117,Hanson Wallgrove Quarry,4045,Blacktown Station_North,4105,56
bus,20201117,Hanson Wallgrove Quarry,4045,Westfield_Mt Druitt Station_North,4037,82
bus,20201117,Harold Park_Jubilee Park_Glebe,227,Broadway Shopping Centre_Glebe_Glebe St and Cowper St,233,43
bus,20201117,Harold Park_Jubilee Park_Glebe,227,Sydney TAFE,144,94
bus,20201117,Harris Park,1067,Parramatta Station_South,1059,51
bus,20201117,Hassall Grove Plaza,4015,Blacktown Station_North,4105,65
bus,20201117,Hassall Grove Plaza,4015,Westfield_Mt Druitt Station_North,4037,59
bus,20201117,Hazelbrook Station,4629,,,37
bus,20201117,Hazelbrook Station,4629,Hazelbrook Station,4629,40
bus,20201117,Hebersham Primary School,4005,Westfield_Mt Druitt Station_North,4037,118
bus,20201117,Heffron Park,645,Stocklands Mall Maroubra,637,41
bus,20201117,Henley Park,932,Burwood Plaza,915,50
bus,20201117,Hilltop Rd Primary School,1271,Parramatta Station_South,1059,80
bus,20201117,Hinchinbrook,3716,Liverpool Station,3843,36
bus,20201117,Hinchinbrook_Whitford Rd and Centaurus Dr,3718,Liverpool Station,3843,110
bus,20201117,HMAS Penguin,1932,Sydney CBD_Wynyard Station_George St,57,71
bus,20201117,Hoddle Ave Shopping Centre,3219,Campbelltown Town Centre_Campbelltown Station,3215,50
bus,20201117,Holroyd High School,1245,,,36
bus,20201117,Holsworthy,2823,Sutherland Station_West,2850,45
bus,20201117,Holsworthy Station,3827,,,77
bus,20201117,Holsworthy Station,3827,Hammondville,3823,42
bus,20201117,Holsworthy Station,3827,Holsworthy Station,3827,40
bus,20201117,Holsworthy Station,3827,Village Plaza Shopping Centre,3825,39
bus,20201117,Homebush Park Business Centre,958,Burwood Plaza,915,56
bus,20201117,Homebush Park Business Centre,958,Olympic Park Station,1326,41
bus,20201117,Homebush Park Business Centre,958,Strathfield Station_North,969,323
bus,20201117,Hornsby_Amor St and Kerrie Pl,1621,Hornsby Station,1625,108
bus,20201117,Hornsby_Ascot Ave,1619,Hornsby Station,1625,37
bus,20201117,Hornsby Heights,1606,Hornsby Station,1625,77
bus,20201117,Hornsby Heights_Somerville Rd and Waninga Rd,1600,Hornsby Station,1625,82
bus,20201117,Hornsby Ku-ring-gai Hospital,1626,Hornsby Station,1625,54
bus,20201117,Hornsby Station,1625,,,111
bus,20201117,Hornsby Station,1625,Asquith_West,1607,44
bus,20201117,Hornsby Station,1625,Colonnade Shopping Centre,1604,61
bus,20201117,Hornsby Station,1625,Florence Cotton Park,1632,58
bus,20201117,Hornsby Station,1625,Galston Gorge Hornsby Heights,1603,71
bus,20201117,Hornsby Station,1625,Hornsby_Amor St and Kerrie Pl,1621,67
bus,20201117,Hornsby Station,1625,Hornsby_Ascot Ave,1619,43
bus,20201117,Hornsby Station,1625,Hornsby Heights,1606,76
bus,20201117,Hornsby Station,1625,Hornsby Heights_Somerville Rd and Waninga Rd,1600,105
bus,20201117,Hornsby Station,1625,Hornsby Ku-ring-gai Hospital,1626,123
bus,20201117,Hornsby Station,1625,Hornsby Station,1625,45
bus,20201117,Hornsby Station,1625,Mount Colah,1602,47
bus,20201117,Hornsby Station,1625,Mt Wilga Private Hospital,1622,176
bus,20201117,Hornsby Station,1625,Normanhurst Boys High School,1642,58
bus,20201117,Hornsby Station,1625,Waitara Station_South,1634,48
bus,20201117,Horsley Park Primary School,3478,,,39
bus,20201117,Hoxton Park_Glen Innes Rd and Hoxton Park Rd,3723,Liverpool Station,3843,41
bus,20201117,Hpm Industries,276,Randwick Racecourse,656,66
bus,20201117,Hunter Institute of Technology_Wyong Campus,5200,,,103
bus,20201117,Hunter Institute of Technology_Wyong Campus,5200,Charmhaven,5134,90
bus,20201117,Hunter Institute of Technology_Wyong Campus,5200,Hunter Institute of Technology_Wyong Campus,5200,66
bus,20201117,Hunter Institute of Technology_Wyong Campus,5200,Tuggerah Industrial Area,5175,36
bus,20201117,Hunter Institute of Technology_Wyong Campus,5200,Watanobbi,5198,48
bus,20201117,Hunter Institute of Technology_Wyong Campus,5200,Westfield Tuggerah,5180,64
bus,20201117,Hunters Hill,1526,Market St and Kent St,92,36
bus,20201117,Hunters Hill,1526,Sydney CBD_Galeries Victoria,96,111
bus,20201117,Hunters Hill Hospital Private Hospital,1527,,,82
bus,20201117,Hunters Hill_Park Rd and High St,1525,Gladesville,1519,52
bus,20201117,Hunters Hill_Park Rd and High St,1525,Sydney CBD_Galeries Victoria,96,76
bus,20201117,Huntingwood Industrial Area,4044,Blacktown Station_North,4105,46
bus,20201117,Huntleys Point Ferry Wharf,1521,Sydney CBD_Galeries Victoria,96,60
bus,20201117,Hurstville,2602,Westfield_Hurstville,2606,37
bus,20201117,Hurstville Community Hospital,2603,Westfield_Hurstville,2606,64
bus,20201117,Hurstville_Emily St and Barnards Av,2600,Westfield_Hurstville,2606,133
bus,20201117,Hurstville_Empress Res,2653,,,98
bus,20201117,Hurstville_Empress Res,2653,Bald Face Point Lookout Blakehurst,2660,62
bus,20201117,Hurstville_Empress Res,2653,Blakehurst High School,2656,172
bus,20201117,Hurstville_Empress Res,2653,Carss Park Lookout,2658,86
bus,20201117,Hurstville_Empress Res,2653,Connells Point,2659,79
bus,20201117,Hurstville_Empress Res,2653,Legacy House Blakehurst,2657,35
bus,20201117,Hurstville_Empress Res,2653,Richmond Shopping Centre,2948,47
bus,20201117,Hurstville_Empress Res,2653,Southgate Shopping Centre,2944,174
bus,20201117,Hurstville_Empress Res,2653,South Hurstville,2655,48
bus,20201117,Hurstville_Empress Res,2653,South Hurstville_Woniora Rd and Connells Point Rd,2654,318
bus,20201117,Hurstville_Empress Res,2653,Sylvania Primary School,2943,78
bus,20201117,Hurstville_Empress Res,2653,Sylvania_Sylvania Rd and Crystal St,2946,52
bus,20201117,Hurstville_Forest Rd and Gloucester Rd,2604,Westfield_Hurstville,2606,133
bus,20201117,Hurstville Grove,2630,Hurstville_Empress Res,2653,42
bus,20201117,Hurstville Public School,2607,Westfield_Hurstville,2606,64
bus,20201117,Illawarra Institute of Technology,5649,The Illawarra Grammar School,5648,35
bus,20201117,Illawarra Institute of Technology,5649,Westfield Figtree,5624,52
bus,20201117,Illawarra Institute of Technology Wollongong Campus,5606,Coniston Station,5652,42
