mode,date,TZname_on,TZcode_on,TZname_off,TZcode_off,count
bus,20200824,Bondi Junction CBD,518,Waverley,524,221
bus,20200824,Bondi Junction Station,517,,,215
bus,20200824,Bondi Junction Station,517,Bellevue Hill South,543,72
bus,20200824,Bondi Junction Station,517,Bellevue Hill_Suttie Rd and Ranfurley Rd,544,37
bus,20200824,Bondi Junction Station,517,Bellevue Park,545,261
bus,20200824,Bondi Junction Station,517,Bondi,501,674
bus,20200824,Bondi Junction Station,517,Bondi Beach,513,937
bus,20200824,Bondi Junction Station,517,Bondi Beach_Wellington St and O'Brien St,511,557
bus,20200824,Bondi Junction Station,517,Bondi Golf Club,509,171
bus,20200824,Bondi Junction Station,517,Bondi Junction CBD,518,36
bus,20200824,Bondi Junction Station,517,Bondi Junction Station,517,175
bus,20200824,Bondi Junction Station,517,Bondi_Paul St and Kenilworth St,519,93
bus,20200824,Bondi Junction Station,517,Bondi_Watson St and Grove St,502,86
bus,20200824,Bondi Junction Station,517,Bronte,505,219
bus,20200824,Bondi Junction Station,517,Bronte Beach,504,90
bus,20200824,Bondi Junction Station,517,Clovelly_Bishops Ave and Douglas St,653,37
bus,20200824,Bondi Junction Station,517,Clovelly_Knox St and Greville St,600,36
bus,20200824,Bondi Junction Station,517,Coogee Beach,604,68
bus,20200824,Bondi Junction Station,517,Darlinghurst_Little Oxford St and Crown St,184,47
bus,20200824,Bondi Junction Station,517,Dover Heights,551,63
bus,20200824,Bondi Junction Station,517,Dover Heights_Portland St and Lancaster Rd,549,65
bus,20200824,Bondi Junction Station,517,Eastgardens Shopping Centre,423,46
bus,20200824,Bondi Junction Station,517,Maroubra_Robey St and Wise St,642,41
bus,20200824,Bondi Junction Station,517,Nielsen Park,572,36
bus,20200824,Bondi Junction Station,517,North Bondi,508,116
bus,20200824,Bondi Junction Station,517,North Bondi_Brighton Bvd and Wairoa Av,510,162
bus,20200824,Bondi Junction Station,517,Paddington_Flinders St and Taylor St,185,47
bus,20200824,Bondi Junction Station,517,Paddington Markets,563,83
bus,20200824,Bondi Junction Station,517,Parsley Bay,571,109
bus,20200824,Bondi Junction Station,517,Randwick,655,137
bus,20200824,Bondi Junction Station,517,Randwick Plaza,657,125
bus,20200824,Bondi Junction Station,517,Rose Bay Ferry Wharf,574,361
bus,20200824,Bondi Junction Station,517,Rose Bay Towns Rd,573,94
bus,20200824,Bondi Junction Station,517,University of NSW,615,38
bus,20200824,Bondi Junction Station,517,War Memorial Hospital,522,66
bus,20200824,Bondi Junction Station,517,Waverley,524,239
bus,20200824,Bondi Junction Station,517,Woollahra Galleries,578,44
bus,20200824,Bondi Junction_Waverley Library,525,,,53
bus,20200824,Bondi Junction_Waverley Library,525,Bondi Beach,513,44
bus,20200824,Bondi Junction_Waverley Library,525,Darlinghurst_Little Oxford St and Crown St,184,98
bus,20200824,Bondi Junction_Waverley Library,525,Five Ways Paddington,557,38
bus,20200824,Bondi Junction_Waverley Library,525,Oxford Square,188,43
bus,20200824,Bondi Junction_Waverley Library,525,Paddington_Flinders St and Taylor St,185,60
bus,20200824,Bondi Junction_Waverley Library,525,Paddington Markets,563,209
bus,20200824,Bondi Junction_Waverley Library,525,Woollahra Galleries,578,38
bus,20200824,Bondi_Paul St and Kenilworth St,519,Bondi Junction CBD,518,66
bus,20200824,Bondi_Paul St and Kenilworth St,519,Bondi Junction Station,517,52
bus,20200824,Bondi_Watson St and Grove St,502,Bathurst St and Elizabeth St,116,38
bus,20200824,Bondi_Watson St and Grove St,502,Bondi Junction CBD,518,337
bus,20200824,Bondi_Watson St and Grove St,502,Bondi Junction Station,517,326
bus,20200824,Bonnyrigg Plaza,3400,,,46
bus,20200824,Bonnyrigg Plaza,3400,Liverpool Station,3843,46
bus,20200824,Botany Industrial Area,408,Beaconsfield Industrial Area_Green Square Station,264,109
bus,20200824,Botany Industrial Area,408,Central Station,146,37
bus,20200824,Botany Industrial Area,408,Mascot_Public School,414,86
bus,20200824,Botany Industrial Area,408,Redfern Station,215,218
bus,20200824,Bradbury_Baden Powell Res,3202,,,58
bus,20200824,Bradbury_Baden Powell Res,3202,Campbelltown Town Centre_Campbelltown Station,3215,65
bus,20200824,Bradbury Shopping Centre,3200,Campbelltown Town Centre_Campbelltown Station,3215,101
bus,20200824,Branxton Station,6701,Branxton Station,6701,56
bus,20200824,Breakfast Point,664,Burwood Station_North,895,38
bus,20200824,Brighton-Le-Sands,2756,Rockdale Station,2766,453
bus,20200824,Brisbane Water Secondary College Umina Campus,5381,,,41
bus,20200824,Brisbane Water Secondary College Umina Campus,5381,Woy Woy Station,5397,87
bus,20200824,Brisbane Waters Private Hospital,5398,Woy Woy Station,5397,100
bus,20200824,Broadmeadow Station_East,6316,,,38
bus,20200824,Broadway Shopping Centre_Glebe_Glebe St and Cowper St,233,Sydney TAFE,144,57
bus,20200824,Broadway Shopping Centre_Glebe_Mountain St and Small St,158,,,51
bus,20200824,Broadway Shopping Centre_Glebe_Mountain St and Small St,158,Bathurst St and Elizabeth St,116,79
bus,20200824,Broadway Shopping Centre_Glebe_Mountain St and Small St,158,Sheraton On The Park,98,90
bus,20200824,Broadway Shopping Centre_Glebe_Mountain St and Small St,158,St Vincent's Caritas Centre,182,42
bus,20200824,Broadway Shopping Centre_Glebe_Mountain St and Small St,158,Sydney CBD_Belmore Park,134,95
bus,20200824,Broadway Shopping Centre_Glebe_Mountain St and Small St,158,Sydney CBD_Downing Centre,121,136
bus,20200824,Broadway Shopping Centre_Glebe_Mountain St and Small St,158,Sydney CBD_Savings Bank Building,60,119
bus,20200824,Broadway Shopping Centre_Glebe_Mountain St and Small St,158,Sydney CBD_Sydney Central Building,140,57
bus,20200824,Broadway Shopping Centre_Glebe_Mountain St and Small St,158,Sydney TAFE,144,815
bus,20200824,Broadway Shopping Centre_Glebe_Mountain St and Small St,158,UTS_Ultimo_West,159,43
bus,20200824,Bronte,505,Bondi Junction Station,517,115
bus,20200824,Bronte Beach,504,Bondi Junction Station,517,303
bus,20200824,Bronte Beach,504,Waverley,524,41
bus,20200824,Brookvale Industrial Area,2144,,,194
bus,20200824,Brookvale Industrial Area,2144,Big Bear Shopping Centre,1940,97
bus,20200824,Brookvale Industrial Area,2144,Brookvale Industrial Area,2144,143
bus,20200824,Brookvale Industrial Area,2144,Mackellar Girls High School,2157,169
bus,20200824,Brookvale Industrial Area,2144,Manly Grove Buisness Park,2210,114
bus,20200824,Brookvale Industrial Area,2144,Manly Oval,2208,68
bus,20200824,Brookvale Industrial Area,2144,Mosman Pk,1927,97
bus,20200824,Brookvale Industrial Area,2144,North Manly,2148,40
bus,20200824,Brookvale Industrial Area,2144,Sydney CBD_Wynyard Station_George St,57,853
bus,20200824,Brookvale Industrial Area,2144,The Corso,2215,142
bus,20200824,Brookvale Industrial Area,2144,Totem Shopping Centre,2203,46
bus,20200824,Brookvale Industrial Area,2144,Westfield Chatswood_Chatswood Station_East,1805,38
bus,20200824,Brookvale Oval,2143,,,82
bus,20200824,Brookvale Oval,2143,Dee Why Plaza,2107,75
bus,20200824,Bulli Station_East,5657,,,50
bus,20200824,Bulli Station_East,5657,Woonona Heights,5658,37
bus,20200824,Bungan Head,2022,,,35
bus,20200824,Bungan Head,2022,Basin Beach,2030,52
bus,20200824,Burnside Shopping Centre,1132,Parramatta Station_South,1059,115
bus,20200824,Burwood_Angelo St and Minna St,920,Burwood Plaza,915,134
bus,20200824,Burwood_Elsie St,913,,,45
bus,20200824,Burwood_Elsie St,913,Bayview Park Ferry Wharf,704,40
bus,20200824,Burwood_Elsie St,913,Canada Bay,735,88
bus,20200824,Burwood_Elsie St,913,Concord,703,76
bus,20200824,Burwood_Elsie St,913,Concord_Anderson Rd and Brays Rd,702,43
bus,20200824,Burwood_Elsie St,913,Five Dock Public School,738,81
bus,20200824,Burwood_Elsie St,913,Hunters Hill Hospital Private Hospital,1527,36
bus,20200824,Burwood_Elsie St,913,Westside Private Hospital,706,116
bus,20200824,Burwood Girls High School,911,Burwood Station_North,895,86
bus,20200824,Burwood_Milton St,666,Burwood Station_North,895,50
bus,20200824,Burwood Plaza,915,,,53
bus,20200824,Burwood Plaza,915,Canada Bay,735,62
bus,20200824,Burwood Plaza,915,Five Dock _Great N Rd and Queens Rd,744,43
bus,20200824,Burwood Plaza,915,Homebush Park Business Centre,958,36
bus,20200824,Burwood Plaza,915,Olympic Park Station,1326,36
bus,20200824,Burwood Station_North,895,,,67
bus,20200824,Burwood Station_North,895,Burwood Heights_Badminton Rd and Hume Hwy,931,36
bus,20200824,Burwood Station_North,895,Campsie_Beamish St and Ninth Av,2511,145
bus,20200824,Burwood Station_North,895,Croydon Park_Beaufort St and Kater Pl,934,37
bus,20200824,Burwood Station_North,895,Henley Park,932,126
bus,20200824,Burwood Station_South,896,Burwood Heights_Badminton Rd and Hume Hwy,931,62
bus,20200824,Burwood Station_South,896,Burwood_Weldon St and Ethel St,922,50
bus,20200824,Burwood Station_South,896,Campsie_Beamish St and Ninth Av,2511,316
bus,20200824,Burwood Station_South,896,Campsie_Elizabeth Ln and Perry Ln,2529,68
bus,20200824,Burwood Station_South,896,Croydon Park,936,41
bus,20200824,Burwood Station_South,896,Croydon Park_Beaufort St and Kater Pl,934,76
bus,20200824,Cabramatta Station_West,3420,,,62
bus,20200824,Cabramatta Station_West,3420,Bonnyrigg Shopping Centre,3403,55
bus,20200824,Cabramatta Station_West,3420,Cabramatta_Free Serbian Orthodox Church,3425,60
bus,20200824,Cabramatta Station_West,3420,Cabramatta High School,3424,38
bus,20200824,Cabramatta Station_West,3420,Cabramatta West,3430,84
bus,20200824,Cabramatta Station_West,3420,Canley Heights_Adolphus St and Canley Vale Rd,3441,42
bus,20200824,Cabramatta Station_West,3420,Canley Heights_Peel St and Canley Vale Rd,3439,61
bus,20200824,Cabramatta Station_West,3420,Canley Heights Primary School,3440,57
bus,20200824,Cabramatta Station_West,3420,Edensor Park Public School,3450,41
bus,20200824,Cabramatta Station_West,3420,Lucky Plaza Cabramatta West,3429,58
bus,20200824,Cabramatta Station_West,3420,Mount Pritchard,3432,115
bus,20200824,Cabramatta Station_West,3420,St Johns Park,3500,36
bus,20200824,Cabramatta West,3430,Cabramatta Station_West,3420,73
bus,20200824,Calvary Hospital,2740,Kogarah Station_East,2736,50
bus,20200824,Camden,3101,,,70
bus,20200824,Camden Valley Golf Resort,3692,Campbelltown Station_North,3213,37
bus,20200824,Cammeray,1902,North Sydney_Denison St,1962,78
bus,20200824,Cammeray,1902,Sydney CBD_Lands Dept Building_Bridge St,42,210
bus,20200824,Cammeray_Miller St and Ernest St,1913,Big Bear Shopping Centre,1940,57
bus,20200824,Campbelltown Hospital,3221,Campbelltown Town Centre_Campbelltown Station,3215,50
bus,20200824,Campbelltown Station_North,3213,Claymore Shopping Centre,3231,80
bus,20200824,Campbelltown Station_North,3213,Eagle Vale High School,3230,54
bus,20200824,Campbelltown Town Centre_Campbelltown Station,3215,,,162
bus,20200824,Campbelltown Town Centre_Campbelltown Station,3215,Airds_Riley Park,3201,58
bus,20200824,Campbelltown Town Centre_Campbelltown Station,3215,Airds Village Shopping Centre,3203,78
bus,20200824,Campbelltown Town Centre_Campbelltown Station,3215,Ambarvale High School,3303,78
bus,20200824,Campbelltown Town Centre_Campbelltown Station,3215,Ambarvale Shopping Centre,3299,54
bus,20200824,Campbelltown Town Centre_Campbelltown Station,3215,Bradbury,3204,44
bus,20200824,Campbelltown Town Centre_Campbelltown Station,3215,Bradbury_Baden Powell Res,3202,54
bus,20200824,Campbelltown Town Centre_Campbelltown Station,3215,Bradbury Shopping Centre,3200,59
bus,20200824,Campbelltown Town Centre_Campbelltown Station,3215,Camden,3101,37
bus,20200824,Campbelltown Town Centre_Campbelltown Station,3215,Campbelltown Hospital,3221,65
bus,20200824,Campbelltown Town Centre_Campbelltown Station,3215,Campbelltown Town Centre_Campbelltown Station,3215,145
bus,20200824,Campbelltown Town Centre_Campbelltown Station,3215,Campbelltown_Waminda Av and Broughton St,3218,49
bus,20200824,Campbelltown Town Centre_Campbelltown Station,3215,Centenary Park,3216,48
bus,20200824,Campbelltown Town Centre_Campbelltown Station,3215,Elizabeth Macarthur High School,3125,87
bus,20200824,Campbelltown Town Centre_Campbelltown Station,3215,Hoddle Ave Shopping Centre,3219,72
bus,20200824,Campbelltown Town Centre_Campbelltown Station,3215,Leumeah,3271,40
bus,20200824,Campbelltown Town Centre_Campbelltown Station,3215,Leumeah_Angle Res,3272,49
bus,20200824,Campbelltown Town Centre_Campbelltown Station,3215,Macarthur Station_South,3220,82
bus,20200824,Campbelltown Town Centre_Campbelltown Station,3215,Minto Shopping Centre,3292,44
bus,20200824,Campbelltown Town Centre_Campbelltown Station,3215,Mount Annan Botanic Garden,3131,49
bus,20200824,Campbelltown Town Centre_Campbelltown Station,3215,Mount Annan High School,3124,35
bus,20200824,Campbelltown Town Centre_Campbelltown Station,3215,Narellan Town Centre,3114,105
bus,20200824,Campbelltown Town Centre_Campbelltown Station,3215,Rosemeadow,3306,49
bus,20200824,Campbelltown Town Centre_Campbelltown Station,3215,Ruse Village Shopping Centre,3274,75
bus,20200824,Campbelltown Town Centre_Campbelltown Station,3215,Thomas Acres Primary School,3302,75
bus,20200824,Campbelltown_Waminda Av and Broughton St,3218,Campbelltown Town Centre_Campbelltown Station,3215,39
bus,20200824,Campsie,2515,,,40
bus,20200824,Campsie,2515,Belmore South Primary School,2506,39
bus,20200824,Campsie,2515,Campsie_Elizabeth Ln and Perry Ln,2529,48
bus,20200824,Campsie,2515,Campsie Industrial Area,2517,95
bus,20200824,Campsie_Beamish St and Ninth Av,2511,,,72
bus,20200824,Campsie_Beamish St and Ninth Av,2511,Burwood_Elsie St,913,39
bus,20200824,Campsie_Beamish St and Ninth Av,2511,Burwood Plaza,915,401
bus,20200824,Campsie_Beamish St and Ninth Av,2511,Burwood Station_North,895,43
bus,20200824,Campsie_Beamish St and Ninth Av,2511,Campsie_Seventh Av and Fifth Av,2509,45
bus,20200824,Campsie_Beamish St and Ninth Av,2511,Rockdale,2764,45
bus,20200824,Campsie_Beamish St and Ninth Av,2511,Westfield_Hurstville,2606,60
bus,20200824,Campsie_Seventh Av and Fifth Av,2509,Burwood Plaza,915,42
bus,20200824,Canada Bay,735,,,107
bus,20200824,Canley Heights_Peel St and Canley Vale Rd,3439,Cabramatta Station_West,3420,69
bus,20200824,Canley Heights_Peel St and Canley Vale Rd,3439,Canley Vale Station_West,3442,50
bus,20200824,Canley Heights Primary School,3440,Cabramatta Station_West,3420,76
bus,20200824,Canley Heights Primary School,3440,Canley Vale Station_West,3442,41
bus,20200824,Canley Vale Station_West,3442,Canley Heights_Peel St and Canley Vale Rd,3439,37
bus,20200824,Canterbury Memorial Hospital,2514,Burwood Plaza,915,71
bus,20200824,Canterbury Memorial Hospital,2514,Campsie_Anzac Square,2508,68
bus,20200824,Canterbury Memorial Hospital,2514,Campsie_Beamish St and Ninth Av,2511,45
bus,20200824,Caringbah Station,2904,,,37
bus,20200824,Caringbah Station,2904,Caringbah_Gannons Rd and Rawson Pde,2908,43
bus,20200824,Carisbrook House Lane Cove,1827,Lane Cove_Rosenthal Av and Birdwood Av,1825,35
bus,20200824,Carisbrook House Lane Cove,1827,Sydney CBD_Metcentre,47,43
bus,20200824,Carlingford Court,1105,Epping Station_West,1407,125
bus,20200824,Carlingford Court,1105,Parramatta Station_South,1059,54
bus,20200824,Carlingford High School,1102,,,40
bus,20200824,Carlingford High School,1102,Epping Station_West,1407,42
bus,20200824,Carlingford_Marshall Rd and Kenny Pl,1108,Parramatta Station_South,1059,41
bus,20200824,Carlingford Station,1106,Epping Station_West,1407,80
bus,20200824,Carramar Station,1216,Fairfield Station_West,3456,37
bus,20200824,Cartwright,3850,Liverpool Station,3843,37
bus,20200824,Cartwright_Church of Christ,3852,Liverpool Station,3843,96
bus,20200824,Castle Cove,1847,King St and George St,83,46
bus,20200824,Castle Cove,1847,Sydney CBD_Wynyard Station_George St,57,114
bus,20200824,Castle Cove,1847,Westfield Chatswood_Chatswood Station_East,1805,48
bus,20200824,Castle Hill_Crane Rd and Cecil Av,4537,,,100
bus,20200824,Castle Hill_Crane Rd and Cecil Av,4537,Baulkham Hills North Primary School,4501,85
bus,20200824,Castle Hill_Crane Rd and Cecil Av,4537,Castle Hill,4542,43
bus,20200824,Castle Hill_Crane Rd and Cecil Av,4537,Castle Hill_Crane Rd and Cecil Av,4537,92
bus,20200824,Castle Hill_Crane Rd and Cecil Av,4537,Castle Hill_Gary St and Narelle Av,4540,52
bus,20200824,Castle Hill_Crane Rd and Cecil Av,4537,Castle Hill High School,4530,36
bus,20200824,Castle Hill_Crane Rd and Cecil Av,4537,King St and George St,83,101
bus,20200824,Castle Hill_Crane Rd and Cecil Av,4537,Northmead Plaza,1040,44
bus,20200824,Castle Hill_Crane Rd and Cecil Av,4537,Parramatta Station_South,1059,125
bus,20200824,Castle Hill_Crane Rd and Cecil Av,4537,Stockland Mall Baulkham Hills,4505,58
bus,20200824,Castle Hill_Crane Rd and Cecil Av,4537,Sydney CBD_Wynyard Station_George St,57,82
bus,20200824,Castle Hill_Gary St and Narelle Av,4540,Sydney CBD_Wynyard Station_George St,57,42
bus,20200824,Castle Hill Industrial Estate,4532,Parramatta Station_South,1059,63
bus,20200824,Castle Hill Showground,4543,Castle Hill Industrial Estate,4532,38
bus,20200824,Castle Hill_Westminister Dr and Windsor Ct,4548,,,122
bus,20200824,Castle Towers,4533,,,65
bus,20200824,Castle Towers,4533,Castle Hill_Yaringa Road and Applecross Av,4529,53
bus,20200824,Castle Towers,4533,Cherrybrook Village Shopping Centre,4547,42
bus,20200824,Castle Towers,4533,Dural Mall Shopping Centre,4310,62
bus,20200824,Castle Towers,4533,The Castle Hill Villages,4551,55
bus,20200824,Casula Mall Shopping Centre,3802,Liverpool Station,3843,37
bus,20200824,Casula Shopping Centre,3800,Liverpool Station,3843,65
bus,20200824,Centenary Park,3216,Campbelltown Town Centre_Campbelltown Station,3215,36
bus,20200824,Centenary Square and George,72,The Scottish Hospital,555,45
bus,20200824,Cessnock High School,6714,,,43
bus,20200824,Charlestown Square,6414,Kotara_Garden City,6303,52
bus,20200824,Charmhaven,5134,,,117
bus,20200824,Charmhaven,5134,Charmhaven,5134,37
bus,20200824,Charmhaven,5134,Gorokan,5136,57
bus,20200824,Charmhaven,5134,Hunter Institute of Technology_Wyong Campus,5200,52
bus,20200824,Charmhaven,5134,Toukley,5170,94
bus,20200824,Chatswood,1804,Westfield Chatswood_Chatswood Station_East,1805,170
bus,20200824,Chatswood Chase Shopping Centre,1803,Willoughby Girls High School,1850,47
bus,20200824,Chatswood_Gibbs St and Smith St,1801,Westfield Chatswood_Chatswood Station_East,1805,106
bus,20200824,Chatswood Golf Club,1817,Chatswood Station_West,1806,40
bus,20200824,Chatswood Station_West,1806,,,102
bus,20200824,Chatswood Station_West,1806,Artarmon Industrial Area_Western End,1841,78
bus,20200824,Chatswood Station_West,1806,Artarmon_Reservoirs,1809,100
bus,20200824,Chatswood Station_West,1806,Big Bear Shopping Centre,1940,60
bus,20200824,Chatswood Station_West,1806,Chatswood Tennis Club,1814,99
bus,20200824,Chatswood Station_West,1806,Lane Cove,1826,57
bus,20200824,Chatswood Station_West,1806,Lane Cove Country Club,1829,57
bus,20200824,Chatswood Station_West,1806,Lane Cove North_Kullah Parade,1821,47
bus,20200824,Chatswood Station_West,1806,Lane Cove_Rosenthal Av and Birdwood Av,1825,59
bus,20200824,Chatswood Station_West,1806,Legacy House Hospital,1807,61
bus,20200824,Chatswood Station_West,1806,Royal North Shore Hospital,1843,44
bus,20200824,Chatswood West_Greville St Park,1813,Chatswood Station_West,1806,49
bus,20200824,Cherrybrook,4549,Castle Hill_Crane Rd and Cecil Av,4537,61
bus,20200824,Chinamans Beach,1922,Mosman Pk,1927,61
bus,20200824,Chinamans Beach,1922,Sydney CBD_Wynyard Station_George St,57,98
bus,20200824,Chippendale,207,,,38
bus,20200824,Chippendale,207,Darlington,239,81
bus,20200824,Chippendale,207,Leichhardt_Norton Plaza_Italian Forum,819,49
bus,20200824,Chippendale,207,Macdonaldtown Station_North,246,159
bus,20200824,Chippendale,207,Marrickville Metro,303,37
bus,20200824,Chippendale,207,Newtown Station_North,247,189
bus,20200824,Chippendale,207,Newtown_Sydney Institute Design Centre,325,42
bus,20200824,Chippendale,207,University of Sydney_Main Camperdown Campus,236,102
bus,20200824,Chiswick Wharf,732,Chiswick Wharf,732,39
bus,20200824,Chiswick Wharf,732,Sydney CBD_Galeries Victoria,96,53
bus,20200824,Chubb,925,Ashfield Station_South,904,49
bus,20200824,City Star Casino,187,Centenary Square and George,72,140
bus,20200824,City Star Casino,187,St James Station,107,103
bus,20200824,City Star Casino,187,Sydney TAFE,144,37
bus,20200824,Claymore Shopping Centre,3231,Campbelltown Station_North,3213,86
bus,20200824,Clifford Love Footbridge Lane Cove,1816,Chatswood Station_West,1806,77
bus,20200824,Clifford Love Footbridge Lane Cove,1816,Lane Cove_Centennial Ave and Karilla Ave,1820,51
bus,20200824,Clifford Love Footbridge Lane Cove,1816,Sydney CBD_AAP Centre,39,176
bus,20200824,Clontarf Beach,2206,Sydney CBD_Wynyard Station_George St,57,48
bus,20200824,Clovelly_Bishops Ave and Douglas St,653,Bondi Junction Station,517,44
bus,20200824,Coca-Cola,1044,Parramatta Station_South,1059,56
bus,20200824,Collaroy,2166,Brookvale Industrial Area,2144,63
bus,20200824,Collaroy,2166,Dee Why Plaza,2107,67
bus,20200824,Collaroy,2166,Sydney CBD_Wynyard Station_George St,57,163
bus,20200824,Colyton,5023,Westfield_Mt Druitt Station_North,4037,36
bus,20200824,Colyton Shopping Centre,5024,Westfield_Mt Druitt Station_North,4037,50
bus,20200824,Concord,703,Burwood Station_North,895,61
bus,20200824,Concord Repatriation General Hospital,715,Burwood Station_North,895,69
bus,20200824,Concord Repatriation General Hospital,715,Strathfield Station_North,969,106
bus,20200824,Condell Park_Jocarm Av and Dalton Av,2336,Bankstown Station_South,2307,50
bus,20200824,Connells Point,2659,Hurstville_Empress Res,2653,50
bus,20200824,Constitution Hill,1079,Parramatta Station_South,1059,47
bus,20200824,Constitution Hill,1079,Westmead Station_South,1007,35
bus,20200824,Coogee,602,Bondi Junction Station,517,49
bus,20200824,Coogee,602,News Ltd,198,61
bus,20200824,Coogee,602,Sydney CBD_Chifley Square_Chifley Tower,52,35
bus,20200824,Coogee Beach,604,,,44
bus,20200824,Coogee Beach,604,Bathurst St and Elizabeth St,116,79
bus,20200824,Coogee Beach,604,Bondi Junction Station,517,139
bus,20200824,Coogee Beach,604,Coogee Beach,604,47
bus,20200824,Coogee Beach,604,Darlinghurst_Little Oxford St and Crown St,184,38
bus,20200824,Coogee Beach,604,News Ltd,198,51
bus,20200824,Coogee Beach,604,Prince Alfred Park,200,108
bus,20200824,Coogee Beach,604,Randwick Plaza,657,168
bus,20200824,Coogee Beach,604,St Pauls,660,77
bus,20200824,Coogee_Mount St and Dudley St,605,Bathurst St and Elizabeth St,116,35
bus,20200824,Coogee_Mount St and Dudley St,605,Prince Alfred Park,200,44
bus,20200824,Coogee_Mount St and Dudley St,605,Randwick Plaza,657,90
bus,20200824,Coogee_Mount St and Dudley St,605,Sydney CBD_Chifley Square_Chifley Tower,52,42
bus,20200824,Coogee_Mount St and Dudley St,605,Sydney CBD_Savings Bank Building,60,41
bus,20200824,Coogee Palace Shopping Centre,603,News Ltd,198,46
bus,20200824,Coogee Palace Shopping Centre,603,Sydney CBD_Chifley Square_Chifley Tower,52,40
bus,20200824,Coogee St,658,Bondi Junction Station,517,56
bus,20200824,Coogee_Wylies Baths,606,Randwick Plaza,657,37
bus,20200824,Coolabah Shopping Centre,1260,Parramatta Station_South,1059,192
bus,20200824,Coral Sea Park,646,Stocklands Mall Maroubra,637,45
bus,20200824,Cordeaux Heights,5905,The Illawarra Hospital,5625,37
bus,20200824,Corrimal Station_West,5613,Wollongong CBD _Wollongong Station_East,5647,51
bus,20200824,Cranebrook_Pensax Rd and Sherringham Rd,4918,Penrith_TAFE NSW,4988,37
bus,20200824,Cremorne Ferry Wharf,1907,Cremorne Ferry Wharf,1907,40
bus,20200824,Cremorne Ferry Wharf,1907,Neutral Bay Village Shopping Centre,1905,56
bus,20200824,Crest Sporting Complex,2324,Bankstown RSL Club,2298,55
bus,20200824,Cronulla High School,2915,,,66
bus,20200824,Cronulla High School,2915,Cronulla Station and Ferry Wharf,2919,43
bus,20200824,Cronulla Station and Ferry Wharf,2919,,,96
bus,20200824,Cronulla Station and Ferry Wharf,2919,Cronulla High School,2915,54
bus,20200824,Crows Nest,1912,,,44
bus,20200824,Crows Nest,1912,Big Bear Shopping Centre,1940,103
bus,20200824,Croydon_Byron St and Bay St,912,Burwood Station_North,895,70
bus,20200824,Croydon Park,936,Burwood Plaza,915,56
bus,20200824,Croydon Park,936,Campsie_Beamish St and Ninth Av,2511,46
bus,20200824,Croydon Park_Beaufort St and Kater Pl,934,Ashfield Station_South,904,84
